,TotalDrones,TotalTrucks,Method,SuccessfulNoBottlenecks_Count,SuccessfulNoBottlenecks_UniqueDrones,SuccessfulNoBottlenecks_AvoidanceManeuvers,SuccessfulNoBottlenecks_FlightTime,SuccessfulNoBottlenecks_FlightTimeInProximity,SuccessfulNoBottlenecks_FlightTimeHorizontal,SuccessfulNoBottlenecks_FlightTimeHorizontalProximity,SuccessfulNoBottlenecks_FlightTimeVertical,SuccessfulNoBottlenecks_FlightTimeVerticalProximity,SuccessfulBottlenecks_Count,SuccessfulBottlenecks_UniqueDrones,SuccessfulBottlenecks_AvoidanceManeuvers,SuccessfulBottlenecks_FlightTime,SuccessfulBottlenecks_FlightTimeInProximity,SuccessfulBottlenecks_FlightTimeHorizontal,SuccessfulBottlenecks_FlightTimeHorizontalProximity,SuccessfulBottlenecks_FlightTimeVertical,SuccessfulBottlenecks_FlightTimeVerticalProximity,UnsuccessfulNoBottlenecks_Count,UnsuccessfulNoBottlenecks_UniqueDrones,UnsuccessfulNoBottlenecks_AvoidanceManeuvers,UnsuccessfulNoBottlenecks_FlightTime,UnsuccessfulNoBottlenecks_FlightTimeInProximity,UnsuccessfulNoBottlenecks_FlightTimeHorizontal,UnsuccessfulNoBottlenecks_FlightTimeHorizontalProximity,UnsuccessfulNoBottlenecks_FlightTimeVertical,UnsuccessfulNoBottlenecks_FlightTimeVerticalProximity,UnsuccessfulBottlenecks_Count,UnsuccessfulBottlenecks_UniqueDrones,UnsuccessfulBottlenecks_AvoidanceManeuvers,UnsuccessfulBottlenecks_FlightTime,UnsuccessfulBottlenecks_FlightTimeInProximity,UnsuccessfulBottlenecks_FlightTimeHorizontal,UnsuccessfulBottlenecks_FlightTimeHorizontalProximity,UnsuccessfulBottlenecks_FlightTimeVertical,UnsuccessfulBottlenecks_FlightTimeVerticalProximity,SuccessfulNoBottlenecks_AverageUniqueDroneEncounter,SuccessfulNoBottlenecks_AverageAvoidanceManeuvers,SuccessfulNoBottlenecks_PercentageTimeHorizontalProximity,SuccessfulNoBottlenecks_PercentageTimeVerticalProximity,SuccessfulBottlenecks_AverageUniqueDroneEncounter,SuccessfulBottlenecks_AverageAvoidanceManeuvers,SuccessfulBottlenecks_PercentageTimeHorizontalProximity,SuccessfulBottlenecks_PercentageTimeVerticalProximity,UnsuccessfulNoBottlenecks_AverageUniqueDroneEncounter,UnsuccessfulNoBottlenecks_AverageAvoidanceManeuvers,UnsuccessfulNoBottlenecks_PercentageTimeHorizontalProximity,UnsuccessfulNoBottlenecks_PercentageTimeVerticalProximity,UnsuccessfulBottlenecks_AverageUniqueDroneEncounter,UnsuccessfulBottlenecks_AverageAvoidanceManeuvers,UnsuccessfulBottlenecks_PercentageTimeHorizontalProximity,UnsuccessfulBottlenecks_PercentageTimeVerticalProximity,SuccessfulNoBottlenecks_Percentage,SuccessfulBottlenecks_Percentage,UnsuccessfulNoBottlenecks_Percentage,UnsuccessfulBottlenecks_Percentage
280,100,25,KMeans,95,196,13858,5380.911,1438.877,1593.74,281.1199,1239.59,412.7002,1,4,741,53.34103,51.48099,7.319994,5.739995,16.8802,16.60019,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,12,314623,2264.38,2173.051,41.28037,16.65999,2164.662,2140.879,2.0631578947368423,145.8736842105263,5.224392300857605,33.29328245629603,4.0,741.0,10.76093768718002,98.34119263989764,,,,,3.0,78655.75,0.7357417924553299,98.90130653192047,95.0,1.0,0.0,4.0
281,150,25,KMeans,150,372,26029,8831.424,2334.308,3028.822,604.0399,1947.456,678.6201,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.48,173.52666666666667,6.839665947416859,34.846492038844524,,,,,,,,,,,,,100.0,0.0,0.0,0.0
282,200,25,KMeans,168,423,30491,9662.479,2853.056,2978.414,688.4,2213.879,871.4609,1,3,453,96.15588,19.82026,52.44101,3.499997,17.2602,8.660008,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,31,474,6943657,13846.77,12796.28,591.1281,180.3599,12728.9,12546.25,2.517857142857143,181.49404761904762,7.124465678010789,39.363528901082674,3.0,453.0,3.63991988841452,50.1732772505533,,,,,15.290322580645162,223988.93548387097,1.3025413146892741,98.5650763223845,84.0,0.5,0.0,15.5
283,250,25,KMeans,250,698,51406,14196.0,4537.637,4512.218,1130.22,3338.149,1441.623,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.792,205.624,7.961538461538462,43.18629875418982,,,,,,,,,,,,,100.0,0.0,0.0,0.0
284,300,25,KMeans,300,792,55505,17672.35,4652.253,6105.048,1453.722,3909.833,1496.781,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.64,185.01666666666668,8.225968815692312,38.28247907263558,,,,,,,,,,,,,100.0,0.0,0.0,0.0
285,100,30,KMeans,96,194,16704,5206.951,1652.302,1341.375,254.6799,1260.03,469.7606,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,12,310807,2272.708,2135.194,46.94041,6.759995,2153.171,2112.912,2.0208333333333335,174.0,4.891152230931308,37.28169964207201,,,,,,,,,3.0,77701.75,0.29744230231072355,98.13024604176816,96.0,0.0,0.0,4.0
286,150,30,KMeans,134,319,21858,7711.052,2240.908,2382.989,556.9403,1755.455,608.9805,6,21,25133,503.8434,402.9876,43.2001,20.01999,302.9795,279.0589,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10,36,828115,5653.692,4930.981,123.781,35.63997,5366.374,4863.966,2.3805970149253732,163.11940298507463,7.2226240985017345,34.69074969167538,3.5,4188.833333333333,3.9734548472799287,92.10487838286089,,,,,3.6,82811.5,0.6303840039393727,90.63784969143039,89.33333333333333,4.0,0.0,6.666666666666667
287,200,30,KMeans,200,482,33570,11122.71,3055.696,3363.322,820.7996,2619.682,952.6206,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.41,167.85,7.379492947312302,36.36397852869165,,,,,,,,,,,,,100.0,0.0,0.0,0.0
288,250,30,KMeans,250,666,44491,14109.23,4299.834,4396.877,1182.78,3338.889,1341.361,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.664,177.964,8.38302302818793,40.173872207192275,,,,,,,,,,,,,100.0,0.0,0.0,0.0
289,300,30,KMeans,299,782,52008,16918.33,4872.137,5409.408,1444.401,3932.433,1550.3,1,4,884,93.33635,27.78045,38.64069,5.779995,22.36032,17.32021,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.6153846153846154,173.93979933110367,8.53749158457129,39.42343073613714,4.0,884.0,6.192651630366948,77.45958018489895,,,,,,,,,99.66666666666667,0.33333333333333337,0.0,0.0
290,100,35,KMeans,100,168,13351,5318.677,1481.499,1416.797,246.9399,1304.291,411.0005,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.68,133.51,4.642882055067454,31.51141118048043,,,,,,,,,,,,,100.0,0.0,0.0,0.0
291,150,35,KMeans,150,354,23052,8495.18,2565.793,2585.132,495.42,1954.216,716.6602,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.36,153.68,5.8317775491514015,36.67251726523578,,,,,,,,,,,,,100.0,0.0,0.0,0.0
292,200,35,KMeans,182,454,28029,10263.52,3037.357,2961.977,695.7997,2408.902,892.6011,7,31,7692,511.1976,276.865,123.9215,35.82001,197.2632,151.2821,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,11,93,1892317,5556.892,4909.614,145.2816,65.48009,5230.677,4764.227,2.4945054945054945,154.0054945054945,6.779347631222037,37.0542720293312,4.428571428571429,1098.857142857143,7.007077106778279,76.69048256339754,,,,,8.454545454545455,172028.81818181818,1.1783581541624348,91.08241629142843,91.0,3.5000000000000004,0.0,5.5
293,250,35,KMeans,247,635,45880,14188.24,4419.436,4331.655,1050.56,3205.369,1333.221,1,3,387,53.34103,42.78079,7.339994,5.519996,17.56021,11.46007,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,53216,1170.057,1068.237,27.74026,0.0,1104.553,1068.237,2.57085020242915,185.748987854251,7.404441988576455,41.593370373270595,3.0,387.0,10.348499082226196,65.2615771679268,,,,,1.0,26608.0,0.0,96.71215414742434,98.8,0.4,0.0,0.8
294,300,35,KMeans,276,694,46634,15503.66,4659.438,4515.816,1227.7,3595.129,1371.521,9,95,537675,1958.458,1705.03,137.3416,36.47997,1585.236,1526.247,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,15,165,2423298,7197.237,6928.01,163.6614,84.72002,6788.225,6730.816,2.5144927536231885,168.96376811594203,7.918775308540048,38.14942384543086,10.555555555555555,59741.666666666664,1.8626884007724447,96.2788505938548,,,,,11.0,161553.2,1.1771186637316515,99.15428554592694,92.0,3.0,0.0,5.0
295,100,40,KMeans,99,149,11081,4989.825,1497.16,1156.652,224.0199,1259.53,422.5608,1,1,0,57.50113,8.019994,11.74008,0.0,16.9802,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.505050505050505,111.92929292929293,4.489534202101277,33.549085770088844,1.0,0.0,0.0,0.0,,,,,,,,,99.0,1.0,0.0,0.0
296,150,40,KMeans,150,316,22273,7584.164,2707.156,1775.837,460.7397,1944.617,753.4008,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.1066666666666665,148.48666666666668,6.075022902985748,38.74288870250543,,,,,,,,,,,,,100.0,0.0,0.0,0.0
297,200,40,KMeans,169,399,26431,9221.685,2903.378,2430.467,598.7599,2232.099,861.3211,18,108,154088,1698.268,1173.642,231.342,97.37997,969.7089,816.2015,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,13,81,1541206,6617.025,6207.801,114.6208,58.07996,6282.554,6014.615,2.36094674556213,156.39644970414201,6.492955463128486,38.58794345591302,6.0,8560.444444444445,5.734075540491842,84.16974413661667,,,,,6.230769230769231,118554.30769230769,0.877735236001073,95.73518986068405,84.5,9.0,0.0,6.5
298,250,40,KMeans,241,611,43204,13118.73,4860.908,3345.056,990.3,3149.306,1382.763,1,3,355,53.34103,16.10018,7.879993,5.419996,16.26018,10.68005,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,8,56,1292661,4215.514,3993.587,104.461,35.65997,3981.477,3926.007,2.5352697095435683,179.26970954356847,7.548749002380566,43.90691155448216,3.0,355.0,10.161026136915616,65.68223722000617,,,,,7.0,161582.625,0.8459222291753745,98.60679843183824,96.39999999999999,0.4,0.0,3.2
299,300,40,KMeans,293,744,54984,15885.25,5354.51,4091.183,1247.52,3886.374,1668.423,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,42,992543,3751.602,3524.004,105.9612,26.17998,3526.928,3477.864,2.539249146757679,187.65870307167236,7.8533230512582435,42.93006797595908,,,,,,,,,6.0,141791.85714285713,0.6978346850225584,98.60887435184388,97.66666666666667,0.0,0.0,2.3333333333333335
300,100,20,Random,97,613,53789,14553.17,3897.066,10846.72,2614.022,1268.431,458.9403,3,23,3258,537.1643,166.9797,408.3687,108.2219,54.62068,35.14024,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.319587628865979,554.5257731958762,17.961873598673,36.18173160384758,7.666666666666667,1086.0,20.146889880805556,64.3350467258921,,,,,,,,,97.0,3.0,0.0,0.0
301,150,20,Random,150,1892,151225,23834.49,8955.083,17895.03,6180.652,2016.478,1056.342,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,12.613333333333333,1008.1666666666666,25.931547098343614,52.385495899285786,,,,,,,,,,,,,100.0,0.0,0.0,0.0
302,200,20,Random,198,3543,255610,32386.85,14394.65,24427.61,10315.34,2686.665,1430.543,2,32,4058,299.9705,134.4015,205.3296,74.00131,42.04058,29.7603,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,17.893939393939394,1290.959595959596,31.85039607124497,53.24605040077568,16.0,2029.0,24.66952917036842,70.78946103978585,,,,,,,,,99.0,1.0,0.0,0.0
303,250,20,Random,248,4997,369800,40529.36,18834.59,30664.94,14009.99,3326.308,1739.224,2,52,8597,326.6561,243.0828,228.6479,169.9524,39.56052,34.0404,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,20.149193548387096,1491.1290322580646,34.5675085913027,52.28691991240739,26.0,4298.5,52.02792784215572,86.0463917056702,,,,,,,,,99.2,0.8,0.0,0.0
304,300,20,Random,299,7535,463434,48142.69,25720.54,36221.04,18891.12,3996.159,2602.569,1,34,3083,264.853,139.353,217.5897,96.75578,17.56021,12.90011,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.20066889632107,1549.9464882943143,39.23985136684302,65.12676297414592,34.0,3083.0,36.531879948499736,73.46216246844428,,,,,,,,,99.66666666666667,0.33333333333333337,0.0,0.0
305,100,25,Random,100,644,44823,14553.61,3894.284,10677.51,2634.277,1302.851,460.5203,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.44,448.23,18.10050564773963,35.34711950944505,,,,,,,,,,,,,100.0,0.0,0.0,0.0
306,150,25,Random,139,1629,128860,22785.76,8611.084,17177.05,6014.052,1851.356,877.9413,5,54,7283,566.6088,256.0049,325.8363,124.5619,97.92128,71.60069,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,104,589840,3308.147,2704.665,721.1603,241.7844,2480.668,2421.8,11.719424460431656,927.0503597122303,26.393905667399288,47.421527788280585,10.8,1456.6,21.983756694213007,73.12066386387106,,,,,17.333333333333332,98306.66666666667,7.308756231207381,97.62692952059687,92.66666666666666,3.3333333333333335,0.0,4.0
307,200,25,Random,194,3463,276419,31079.31,15244.84,23366.58,11170.43,2617.304,1498.724,6,122,11961,913.745,447.0333,644.9565,288.4193,115.1815,80.68071,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,17.850515463917525,1424.840206185567,35.94169239921993,57.2621292750097,20.333333333333332,1993.5,31.564528396872216,70.0465873425854,,,,,,,,,97.0,3.0,0.0,0.0
308,250,25,Random,250,5550,380570,40592.99,21258.49,30561.75,15817.65,3361.69,2038.907,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,22.2,1522.28,38.96645701634691,60.651249817799965,,,,,,,,,,,,,100.0,0.0,0.0,0.0
309,300,25,Random,300,7922,510156,48391.47,26406.44,36393.62,19644.61,4035.456,2550.368,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.406666666666666,1700.52,40.59519167324324,63.1990040282932,,,,,,,,,,,,,100.0,0.0,0.0,0.0
310,100,30,Random,97,467,31164,14242.23,2833.07,10541.11,1994.442,1274.791,332.8999,3,19,5158,372.7449,166.4791,212.0754,63.6009,78.76123,60.28081,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.814432989690721,321.2783505154639,14.003719923073845,26.114076738853665,6.333333333333333,1719.3333333333333,17.062849149646315,76.53614602006597,,,,,,,,,97.0,3.0,0.0,0.0
311,150,30,Random,149,1715,117228,22503.54,8568.99,16600.6,5945.644,1988.417,964.1617,1,7,1123,146.6545,45.28085,94.87609,28.36046,19.30025,10.64005,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,11.51006711409396,786.7651006711409,26.420927551842954,48.488908513656845,7.0,1123.0,19.338281471076577,55.129078638877736,,,,,,,,,99.33333333333333,0.6666666666666667,0.0,0.0
312,200,30,Random,195,3129,227103,31188.55,15053.75,23366.92,10769.3,2617.723,1540.244,5,95,8946,838.1755,375.0531,554.0499,186.8015,143.8423,112.3216,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,16.046153846153846,1164.6307692307691,34.5296591216969,58.83907502818288,19.0,1789.2,22.286681011315647,78.086626812836,,,,,,,,,97.5,2.5,0.0,0.0
313,250,30,Random,249,5345,369366,39766.48,20868.44,29728.69,15201.06,3365.311,2101.048,1,15,1839,159.9974,83.498,117.4923,60.8612,18.32023,13.42012,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,21.46586345381526,1483.3975903614457,38.225812292161635,62.43250623790787,15.0,1839.0,38.03886813160713,73.25301046984674,,,,,,,,,99.6,0.4,0.0,0.0
314,300,30,Random,278,7035,478960,45336.82,25359.73,34067.1,18762.54,3791.016,2423.95,9,230,45622,1873.989,1004.261,1348.153,623.7831,294.265,255.9241,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,13,340,1867341,6537.794,5764.913,1156.69,628.161,5174.538,5084.707,25.305755395683452,1722.8776978417266,41.38477290643676,63.93932391738784,25.555555555555557,5069.111111111111,33.28638001610468,86.97062171851903,,,,,26.153846153846153,143641.61538461538,9.60814917080593,98.26398028191117,92.66666666666666,3.0,0.0,4.333333333333334
315,100,35,Random,97,591,41922,13669.75,3273.064,9882.737,2219.613,1267.731,414.8004,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,32,135354,1724.956,1557.112,311.7837,191.7003,1365.105,1351.173,6.092783505154639,432.1855670103093,16.237407414180947,32.71990666789721,,,,,,,,,10.666666666666666,45118.0,11.113344340377378,98.9794191655587,97.0,0.0,0.0,3.0
316,150,35,Random,143,1256,96302,21631.85,7194.282,15893.35,4981.863,1899.836,791.9809,2,16,2663,364.4642,93.92177,262.6425,56.68092,42.50059,24.40018,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,49,179068,2819.839,2466.641,454.2637,197.0436,2281.659,2245.359,8.783216783216783,673.4405594405595,23.030221640775064,41.686803492511984,8.0,1331.5,15.551848439435204,57.41139123009821,,,,,9.8,35813.6,6.987760648746258,98.409052360585,95.33333333333334,1.3333333333333335,0.0,3.3333333333333335
317,200,35,Random,188,2540,194801,28867.03,13055.07,21363.96,9248.157,2511.502,1404.543,7,100,11574,1001.94,485.1722,647.3201,267.4624,176.6827,133.6818,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,86,402627,2766.048,2379.325,516.5151,214.0569,2160.266,2131.621,13.51063829787234,1036.1755319148936,32.03709214283562,55.92442291505242,14.285714285714286,1653.4285714285713,26.694452761642413,75.66207670586877,,,,,17.2,80525.4,7.738726876757021,98.67400588631216,94.0,3.5000000000000004,0.0,2.5
318,250,35,Random,234,4436,270836,36784.06,18160.99,27394.96,12704.0,3140.208,1935.606,6,117,24630,757.1878,490.3845,398.6905,224.8817,200.2812,170.3411,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10,168,1030596,5441.916,4714.395,827.3306,291.2848,4435.848,4369.944,18.957264957264957,1157.4188034188035,34.536698776589645,61.63942006389386,19.5,4105.0,29.69959368072227,85.05096833851604,,,,,16.8,103059.6,5.3526147775893635,98.51428633262456,93.60000000000001,2.4,0.0,4.0
319,300,35,Random,287,8042,548631,46677.59,27548.71,35007.27,20471.71,3905.695,2558.529,5,139,15102,764.3031,389.5342,513.8643,204.5128,121.0218,103.3814,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,8,302,961684,4230.235,3672.133,1192.543,720.7571,2898.915,2883.784,28.020905923344948,1911.6062717770035,43.85768416921268,65.5076497268732,27.8,3020.4,26.758075428452404,85.42378315311787,,,,,37.75,120210.5,17.03822837265542,99.47804609655681,95.66666666666667,1.6666666666666667,0.0,2.666666666666667
320,100,40,Random,100,523,37284,13728.54,3315.798,9860.666,2272.393,1310.391,369.7203,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.23,372.84,16.552328215527652,28.21450238898161,,,,,,,,,,,,,100.0,0.0,0.0,0.0
321,150,40,Random,145,1138,95141,20766.53,6434.484,15106.02,4538.115,1905.917,691.0202,5,36,4575,559.6534,224.1242,310.1116,78.72102,98.4413,71.34068,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.848275862068966,656.1448275862069,21.853025035959305,36.25657360735017,7.2,915.0,14.06603086839104,72.47027416338469,,,,,,,,,96.66666666666667,3.3333333333333335,0.0,0.0
322,200,40,Random,190,2454,194195,27511.54,12497.81,19878.55,8906.877,2515.282,1294.843,5,79,15633,1040.347,558.5849,620.0044,217.084,289.6653,261.126,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,50,413908,2793.133,2399.834,460.7671,166.0536,2244.899,2201.383,12.91578947368421,1022.078947368421,32.37505788480034,51.47903893082366,15.8,3126.6,20.866499350697413,90.14749091451408,,,,,10.0,82781.6,5.945065988622812,98.06156089873085,95.0,2.5,0.0,2.5
323,250,40,Random,248,4406,323063,37152.99,18833.72,27278.54,13255.01,3289.688,1999.766,2,35,5034,306.7724,180.7537,220.0508,134.1404,33.54039,23.08015,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,17.766129032258064,1302.6733870967741,35.676832470280324,60.788925879901065,17.5,2517.0,43.726358694589216,68.81300426142928,,,,,,,,,99.2,0.8,0.0,0.0
324,300,40,Random,282,6235,461607,45100.61,25168.7,33754.59,18382.19,3795.093,2398.409,11,212,75123,1848.11,1123.546,1015.25,475.8352,534.0267,486.1274,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,125,812177,3772.612,3170.71,865.4166,374.7128,2797.393,2746.34,22.109929078014183,1636.904255319149,40.75818486712264,63.19763441897208,19.272727272727273,6829.363636363636,25.747125441667436,91.03054210585351,,,,,17.857142857142858,116025.28571428571,9.93244998425494,98.17497934684187,94.0,3.6666666666666665,0.0,2.3333333333333335
325,100,20,Random,90,602,37448,13753.02,3327.118,10194.71,2100.348,1192.19,464.7804,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10,99,851124,5602.882,4654.248,899.2175,201.4029,4543.329,4449.12,6.688888888888889,416.0888888888889,15.271903916376184,38.98543017472047,,,,,,,,,9.9,85112.4,3.594630406280196,97.9264323582994,90.0,0.0,0.0,10.0
326,150,20,Random,143,1843,157445,22455.75,8907.355,16695.32,6112.609,1913.817,1015.503,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,115,823879,3791.377,3267.024,827.4905,453.7931,2854.581,2788.218,12.888111888111888,1101.013986013986,27.220685125190652,53.061656365263765,,,,,,,,,16.428571428571427,117697.0,11.96908405574017,97.67521047747462,95.33333333333334,0.0,0.0,4.666666666666667
327,200,20,Random,199,4072,295293,32948.49,16243.48,25001.54,11822.67,2689.404,1603.804,1,21,2056,214.489,61.12121,166.6588,40.08073,21.18029,12.30009,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,20.462311557788944,1483.8844221105528,35.88228170699173,59.634179171295955,21.0,2056.0,18.686613299516527,58.073284171274345,,,,,,,,,99.5,0.5,0.0,0.0
328,250,20,Random,244,5087,361650,39788.23,19304.83,30001.83,14065.79,3331.871,1984.226,6,166,59110,1130.53,731.3756,738.6014,419.329,228.6641,191.9633,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,20.848360655737704,1482.172131147541,35.35163539569365,59.552905859800696,27.666666666666668,9851.666666666666,37.09136422739777,83.94990730945523,,,,,,,,,97.6,2.4,0.0,0.0
329,300,20,Random,296,6598,434413,48055.76,23555.39,36122.36,17145.62,4004.177,2493.329,4,67,6070,479.9724,220.7438,305.0373,115.6619,66.50076,54.22048,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,22.29054054054054,1467.6114864864865,35.67859503210437,62.26820143065604,16.75,1517.5,24.09761477951649,81.53362457812513,,,,,,,,,98.66666666666667,1.3333333333333335,0.0,0.0
330,100,25,Random,95,689,56534,15130.32,4246.227,11479.81,2928.608,1240.45,508.4007,5,29,5899,487.9637,212.9625,235.3965,106.6416,108.3415,66.92058,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.252631578947368,595.0947368421052,19.355889366517033,40.98518279656576,5.8,1179.8,21.854412531096063,61.768186705925245,,,,,,,,,95.0,5.0,0.0,0.0
331,150,25,Random,148,1803,134017,22832.79,9058.197,16967.45,6362.484,1950.897,974.782,2,31,4736,338.6187,157.5771,250.9067,108.2006,35.40043,24.00017,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,12.182432432432432,905.5202702702703,27.86555650886291,49.96583622815557,15.5,2368.0,31.95352176356474,67.79626688150398,,,,,,,,,98.66666666666667,1.3333333333333335,0.0,0.0
332,200,25,Random,195,3513,241243,30722.68,14124.11,22934.59,9982.463,2644.343,1553.405,5,85,15181,720.0311,356.7577,481.0102,196.4832,101.3614,81.86092,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,18.015384615384615,1237.1435897435897,32.49216214210479,58.744459398799634,17.0,3036.2,27.28815463665389,80.76143383970623,,,,,,,,,97.5,2.5,0.0,0.0
333,250,25,Random,250,5365,347369,38383.57,18860.08,28349.21,13408.11,3370.57,1968.346,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,21.46,1389.476,34.93189924751658,58.398015765879364,,,,,,,,,,,,,100.0,0.0,0.0,0.0
